projectId,userId,time,x,y,z,1d_signal,timestamp
SCAI-SENSEI,user_sensei_178,1667912890.816,60,887,-1766,2713,2022-11-08 13:08:10.815999985
SCAI-SENSEI,user_sensei_178,1667912891.016,63,868,-1805,2736,2022-11-08 13:08:11.016000032
SCAI-SENSEI,user_sensei_178,1667912891.216,-34,861,-1758,2653,2022-11-08 13:08:11.216000080
SCAI-SENSEI,user_sensei_178,1667912891.416,80,577,-1423,2080,2022-11-08 13:08:11.415999889
SCAI-SENSEI,user_sensei_178,1667912891.616,-173,554,-1437,2164,2022-11-08 13:08:11.615999937
SCAI-SENSEI,user_sensei_178,1667912891.816,-155,486,-2459,3100,2022-11-08 13:08:11.815999985
SCAI-SENSEI,user_sensei_178,1667912892.016,-338,1360,-1997,3695,2022-11-08 13:08:12.016000032
SCAI-SENSEI,user_sensei_178,1667912892.216,120,1124,-1855,3099,2022-11-08 13:08:12.216000080
SCAI-SENSEI,user_sensei_178,1667912892.416,509,952,-1544,3005,2022-11-08 13:08:12.415999889
SCAI-SENSEI,user_sensei_178,1667912892.616,97,713,-1733,2543,2022-11-08 13:08:12.615999937
SCAI-SENSEI,user_sensei_178,1667912892.816,150,943,-1812,2905,2022-11-08 13:08:12.815999985
SCAI-SENSEI,user_sensei_178,1667912893.016,229,938,-1780,2947,2022-11-08 13:08:13.016000032
SCAI-SENSEI,user_sensei_178,1667912893.216,67,924,-1785,2776,2022-11-08 13:08:13.216000080
SCAI-SENSEI,user_sensei_178,1667912893.416,146,940,-1730,2816,2022-11-08 13:08:13.415999889
SCAI-SENSEI,user_sensei_178,1667912893.616,154,964,-1762,2880,2022-11-08 13:08:13.615999937
SCAI-SENSEI,user_sensei_178,1667912893.816,146,914,-1761,2821,2022-11-08 13:08:13.815999985
SCAI-SENSEI,user_sensei_178,1667912894.016,124,953,-1745,2822,2022-11-08 13:08:14.016000032
SCAI-SENSEI,user_sensei_178,1667912894.216,117,978,-1755,2850,2022-11-08 13:08:14.216000080
SCAI-SENSEI,user_sensei_178,1667912894.416,125,934,-1728,2787,2022-11-08 13:08:14.415999889
SCAI-SENSEI,user_sensei_178,1667912894.616,106,950,-1750,2806,2022-11-08 13:08:14.615999937
SCAI-SENSEI,user_sensei_178,1667912894.816,106,961,-1747,2814,2022-11-08 13:08:14.815999985
SCAI-SENSEI,user_sensei_178,1667912895.016,99,970,-1768,2837,2022-11-08 13:08:15.016000032
SCAI-SENSEI,user_sensei_178,1667912895.216,116,984,-1734,2834,2022-11-08 13:08:15.216000080
SCAI-SENSEI,user_sensei_178,1667912895.416,108,982,-1742,2832,2022-11-08 13:08:15.415999889
SCAI-SENSEI,user_sensei_178,1667912895.616,111,1006,-1783,2900,2022-11-08 13:08:15.615999937
SCAI-SENSEI,user_sensei_178,1667912895.816,112,970,-1705,2787,2022-11-08 13:08:15.815999985
SCAI-SENSEI,user_sensei_178,1667912896.016,214,913,-1606,2733,2022-11-08 13:08:16.016000032
SCAI-SENSEI,user_sensei_178,1667912896.216,121,995,-1775,2891,2022-11-08 13:08:16.216000080
SCAI-SENSEI,user_sensei_178,1667912896.416,50,858,-1685,2593,2022-11-08 13:08:16.415999889
SCAI-SENSEI,user_sensei_178,1667912896.616,24,979,-1754,2757,2022-11-08 13:08:16.615999937
SCAI-SENSEI,user_sensei_178,1667912896.816,-57,973,-1599,2629,2022-11-08 13:08:16.815999985
SCAI-SENSEI,user_sensei_178,1667912897.016,-119,990,-1757,2866,2022-11-08 13:08:17.016000032
SCAI-SENSEI,user_sensei_178,1667912897.216,-145,885,-1808,2838,2022-11-08 13:08:17.216000080
SCAI-SENSEI,user_sensei_178,1667912897.416,-47,730,-1832,2609,2022-11-08 13:08:17.415999889
SCAI-SENSEI,user_sensei_178,1667912897.616,-144,716,-1782,2642,2022-11-08 13:08:17.615999937
SCAI-SENSEI,user_sensei_178,1667912897.816,-151,646,-1917,2714,2022-11-08 13:08:17.815999985
SCAI-SENSEI,user_sensei_178,1667912898.016,-262,458,-1970,2690,2022-11-08 13:08:18.016000032
SCAI-SENSEI,user_sensei_178,1667912898.216,-457,739,-2025,3221,2022-11-08 13:08:18.216000080
SCAI-SENSEI,user_sensei_178,1667912898.416,66,-2104,-582,2752,2022-11-08 13:08:18.415999889
SCAI-SENSEI,user_sensei_178,1667912898.616,83,277,-1806,2166,2022-11-08 13:08:18.615999937
SCAI-SENSEI,user_sensei_178,1667912898.816,-360,470,-1920,2750,2022-11-08 13:08:18.815999985
SCAI-SENSEI,user_sensei_178,1667912899.016,408,444,-1969,2821,2022-11-08 13:08:19.016000032
SCAI-SENSEI,user_sensei_178,1667912899.216,636,326,-1895,2857,2022-11-08 13:08:19.216000080
SCAI-SENSEI,user_sensei_178,1667912899.416,783,442,-1726,2951,2022-11-08 13:08:19.415999889
SCAI-SENSEI,user_sensei_178,1667912899.616,658,174,-2841,3673,2022-11-08 13:08:19.615999937
SCAI-SENSEI,user_sensei_178,1667912899.816,616,563,-1839,3018,2022-11-08 13:08:19.815999985
SCAI-SENSEI,user_sensei_178,1667912900.016,837,551,-2068,3456,2022-11-08 13:08:20.016000032
SCAI-SENSEI,user_sensei_178,1667912900.216,512,398,-720,1630,2022-11-08 13:08:20.216000080
SCAI-SENSEI,user_sensei_178,1667912900.416,592,-517,-2191,3300,2022-11-08 13:08:20.415999889
SCAI-SENSEI,user_sensei_178,1667912900.616,883,-217,-1698,2798,2022-11-08 13:08:20.615999937
SCAI-SENSEI,user_sensei_178,1667912900.816,1122,-345,-923,2390,2022-11-08 13:08:20.815999985
SCAI-SENSEI,user_sensei_178,1667912901.016,-382,-1853,-1081,3316,2022-11-08 13:08:21.016000032
SCAI-SENSEI,user_sensei_178,1667912901.216,450,-1663,-1104,3217,2022-11-08 13:08:21.216000080
SCAI-SENSEI,user_sensei_178,1667912901.416,311,-1749,-1255,3315,2022-11-08 13:08:21.415999889
SCAI-SENSEI,user_sensei_178,1667912901.616,721,-11,-1577,2309,2022-11-08 13:08:21.615999937
SCAI-SENSEI,user_sensei_178,1667912901.816,736,-487,-2059,3282,2022-11-08 13:08:21.815999985
SCAI-SENSEI,user_sensei_178,1667912902.016,774,146,-1878,2798,2022-11-08 13:08:22.016000032
SCAI-SENSEI,user_sensei_178,1667912902.216,923,-113,-1916,2952,2022-11-08 13:08:22.216000080
SCAI-SENSEI,user_sensei_178,1667912902.416,367,407,-1945,2719,2022-11-08 13:08:22.415999889
SCAI-SENSEI,user_sensei_178,1667912902.616,243,411,-1905,2559,2022-11-08 13:08:22.615999937
SCAI-SENSEI,user_sensei_178,1667912902.816,232,425,-2128,2785,2022-11-08 13:08:22.815999985
SCAI-SENSEI,user_sensei_178,1667912903.016,-3,684,-1786,2473,2022-11-08 13:08:23.016000032
SCAI-SENSEI,user_sensei_178,1667912903.216,371,708,-1549,2628,2022-11-08 13:08:23.216000080
SCAI-SENSEI,user_sensei_178,1667912903.416,157,580,-1839,2576,2022-11-08 13:08:23.415999889
SCAI-SENSEI,user_sensei_178,1667912903.616,490,44,-1661,2195,2022-11-08 13:08:23.615999937
SCAI-SENSEI,user_sensei_178,1667912903.816,334,15,-2079,2428,2022-11-08 13:08:23.815999985
SCAI-SENSEI,user_sensei_178,1667912904.016,507,271,-2179,2957,2022-11-08 13:08:24.016000032
SCAI-SENSEI,user_sensei_178,1667912904.216,490,319,-1841,2650,2022-11-08 13:08:24.216000080
SCAI-SENSEI,user_sensei_178,1667912904.416,288,563,-1928,2779,2022-11-08 13:08:24.415999889
SCAI-SENSEI,user_sensei_178,1667912904.616,735,471,-1547,2753,2022-11-08 13:08:24.615999937
SCAI-SENSEI,user_sensei_178,1667912904.816,508,122,-2319,2949,2022-11-08 13:08:24.815999985
SCAI-SENSEI,user_sensei_178,1667912905.016,721,199,-2082,3002,2022-11-08 13:08:25.016000032
SCAI-SENSEI,user_sensei_178,1667912905.216,611,356,-1935,2902,2022-11-08 13:08:25.216000080
SCAI-SENSEI,user_sensei_178,1667912905.416,252,556,-1459,2267,2022-11-08 13:08:25.415999889
SCAI-SENSEI,user_sensei_178,1667912905.616,271,981,-2091,3343,2022-11-08 13:08:25.615999937
SCAI-SENSEI,user_sensei_178,1667912905.816,57,396,-2187,2640,2022-11-08 13:08:25.815999985
SCAI-SENSEI,user_sensei_178,1667912906.016,-202,516,-1653,2371,2022-11-08 13:08:26.016000032
SCAI-SENSEI,user_sensei_178,1667912906.216,-116,-423,-2139,2678,2022-11-08 13:08:26.216000080
SCAI-SENSEI,user_sensei_178,1667912906.416,561,-413,-1463,2437,2022-11-08 13:08:26.415999889
SCAI-SENSEI,user_sensei_178,1667912906.616,-325,-1669,-1226,3220,2022-11-08 13:08:26.615999937
SCAI-SENSEI,user_sensei_178,1667912906.816,448,-1866,-644,2958,2022-11-08 13:08:26.815999985
SCAI-SENSEI,user_sensei_178,1667912907.016,579,-1604,-866,3049,2022-11-08 13:08:27.016000032
SCAI-SENSEI,user_sensei_178,1667912907.216,340,-1960,-669,2969,2022-11-08 13:08:27.216000080
SCAI-SENSEI,user_sensei_178,1667912907.416,428,-1910,-566,2904,2022-11-08 13:08:27.415999889
SCAI-SENSEI,user_sensei_178,1667912907.616,320,-2000,-868,3188,2022-11-08 13:08:27.615999937
SCAI-SENSEI,user_sensei_178,1667912907.816,325,-1965,-553,2843,2022-11-08 13:08:27.815999985
SCAI-SENSEI,user_sensei_178,1667912908.016,326,-2023,-816,3165,2022-11-08 13:08:28.016000032
SCAI-SENSEI,user_sensei_178,1667912908.216,612,-1859,-283,2754,2022-11-08 13:08:28.216000080
SCAI-SENSEI,user_sensei_178,1667912908.416,495,-1780,41,2316,2022-11-08 13:08:28.415999889
SCAI-SENSEI,user_sensei_178,1667912908.616,651,-1639,-163,2453,2022-11-08 13:08:28.615999937
SCAI-SENSEI,user_sensei_178,1667912908.816,-409,-2684,1,3094,2022-11-08 13:08:28.815999985
SCAI-SENSEI,user_sensei_178,1667912909.016,223,-1340,-666,2229,2022-11-08 13:08:29.016000032
SCAI-SENSEI,user_sensei_178,1667912909.216,-373,-1349,-1960,3682,2022-11-08 13:08:29.216000080
SCAI-SENSEI,user_sensei_178,1667912909.416,742,-809,-2510,4061,2022-11-08 13:08:29.415999889
SCAI-SENSEI,user_sensei_178,1667912909.616,9,-987,-1251,2247,2022-11-08 13:08:29.615999937
SCAI-SENSEI,user_sensei_178,1667912909.816,1044,-958,-1704,3706,2022-11-08 13:08:29.815999985
SCAI-SENSEI,user_sensei_178,1667912910.016,-60,-1508,-2236,3804,2022-11-08 13:08:30.016000032
SCAI-SENSEI,user_sensei_178,1667912910.216,23,-1593,-1596,3212,2022-11-08 13:08:30.216000080
SCAI-SENSEI,user_sensei_178,1667912910.416,-84,-1221,-1810,3115,2022-11-08 13:08:30.415999889
SCAI-SENSEI,user_sensei_178,1667912910.616,9,-1294,-1836,3139,2022-11-08 13:08:30.615999937
SCAI-SENSEI,user_sensei_178,1667912910.816,49,-490,-1907,2446,2022-11-08 13:08:30.815999985
SCAI-SENSEI,user_sensei_178,1667912911.016,45,-303,-1983,2331,2022-11-08 13:08:31.016000032
SCAI-SENSEI,user_sensei_178,1667912911.216,52,-254,-2013,2319,2022-11-08 13:08:31.216000080
SCAI-SENSEI,user_sensei_178,1667912911.416,43,-263,-1991,2297,2022-11-08 13:08:31.415999889
SCAI-SENSEI,user_sensei_178,1667912911.616,38,-259,-1988,2285,2022-11-08 13:08:31.615999937
SCAI-SENSEI,user_sensei_178,1667912911.816,40,-250,-1994,2284,2022-11-08 13:08:31.815999985
SCAI-SENSEI,user_sensei_178,1667912912.016,38,-234,-1998,2270,2022-11-08 13:08:32.016000032
SCAI-SENSEI,user_sensei_178,1667912912.216,36,-229,-1995,2260,2022-11-08 13:08:32.216000080
SCAI-SENSEI,user_sensei_178,1667912912.416,39,-219,-1994,2252,2022-11-08 13:08:32.415999889
SCAI-SENSEI,user_sensei_178,1667912912.616,38,-209,-1994,2241,2022-11-08 13:08:32.615999937
SCAI-SENSEI,user_sensei_178,1667912912.816,41,-209,-1996,2246,2022-11-08 13:08:32.815999985
SCAI-SENSEI,user_sensei_178,1667912913.016,30,-200,-1998,2228,2022-11-08 13:08:33.016000032
SCAI-SENSEI,user_sensei_178,1667912913.216,40,-198,-2000,2238,2022-11-08 13:08:33.216000080
SCAI-SENSEI,user_sensei_178,1667912913.416,39,-194,-2004,2237,2022-11-08 13:08:33.415999889
SCAI-SENSEI,user_sensei_178,1667912913.616,38,-194,-2002,2234,2022-11-08 13:08:33.615999937
SCAI-SENSEI,user_sensei_178,1667912913.816,38,-188,-2000,2226,2022-11-08 13:08:33.815999985
SCAI-SENSEI,user_sensei_178,1667912914.016,41,-192,-2013,2246,2022-11-08 13:08:34.016000032
SCAI-SENSEI,user_sensei_178,1667912914.216,37,-190,-1999,2226,2022-11-08 13:08:34.216000080
SCAI-SENSEI,user_sensei_178,1667912914.416,36,-182,-1992,2210,2022-11-08 13:08:34.415999889
SCAI-SENSEI,user_sensei_178,1667912914.616,39,-183,-2007,2229,2022-11-08 13:08:34.615999937
SCAI-SENSEI,user_sensei_178,1667912914.816,39,-168,-1978,2185,2022-11-08 13:08:34.815999985
SCAI-SENSEI,user_sensei_178,1667912915.016,37,-179,-1995,2211,2022-11-08 13:08:35.016000032
SCAI-SENSEI,user_sensei_178,1667912915.216,32,-175,-2002,2209,2022-11-08 13:08:35.216000080
SCAI-SENSEI,user_sensei_178,1667912915.416,36,-172,-2000,2208,2022-11-08 13:08:35.415999889
SCAI-SENSEI,user_sensei_178,1667912915.616,30,-172,-1987,2189,2022-11-08 13:08:35.615999937
SCAI-SENSEI,user_sensei_178,1667912915.816,41,-169,-2017,2227,2022-11-08 13:08:35.815999985
SCAI-SENSEI,user_sensei_178,1667912916.016,34,-175,-2000,2209,2022-11-08 13:08:36.016000032
SCAI-SENSEI,user_sensei_178,1667912916.216,30,-167,-2001,2198,2022-11-08 13:08:36.216000080
SCAI-SENSEI,user_sensei_178,1667912916.416,38,-174,-2009,2221,2022-11-08 13:08:36.415999889
SCAI-SENSEI,user_sensei_178,1667912916.616,32,-163,-2004,2199,2022-11-08 13:08:36.615999937
SCAI-SENSEI,user_sensei_178,1667912916.816,29,-157,-2005,2191,2022-11-08 13:08:36.815999985
SCAI-SENSEI,user_sensei_178,1667912917.016,32,-165,-2000,2197,2022-11-08 13:08:37.016000032
SCAI-SENSEI,user_sensei_178,1667912917.216,31,-157,-1999,2187,2022-11-08 13:08:37.216000080
SCAI-SENSEI,user_sensei_178,1667912917.416,35,-166,-2009,2210,2022-11-08 13:08:37.415999889
SCAI-SENSEI,user_sensei_178,1667912917.616,34,-159,-1999,2192,2022-11-08 13:08:37.615999937
SCAI-SENSEI,user_sensei_178,1667912917.816,31,-160,-2007,2198,2022-11-08 13:08:37.815999985
SCAI-SENSEI,user_sensei_178,1667912918.016,30,-159,-2006,2195,2022-11-08 13:08:38.016000032
SCAI-SENSEI,user_sensei_178,1667912918.216,33,-157,-2001,2191,2022-11-08 13:08:38.216000080
SCAI-SENSEI,user_sensei_178,1667912918.416,34,-156,-2000,2190,2022-11-08 13:08:38.415999889
SCAI-SENSEI,user_sensei_178,1667912918.616,26,-154,-2005,2185,2022-11-08 13:08:38.615999937
SCAI-SENSEI,user_sensei_178,1667912918.816,33,-154,-2011,2198,2022-11-08 13:08:38.815999985
SCAI-SENSEI,user_sensei_178,1667912919.016,26,-143,-2005,2174,2022-11-08 13:08:39.016000032
SCAI-SENSEI,user_sensei_178,1667912919.216,34,-150,-2001,2185,2022-11-08 13:08:39.216000080
SCAI-SENSEI,user_sensei_178,1667912919.416,29,-147,-1992,2168,2022-11-08 13:08:39.415999889
SCAI-SENSEI,user_sensei_178,1667912919.616,23,-145,-1997,2165,2022-11-08 13:08:39.615999937
SCAI-SENSEI,user_sensei_178,1667912919.816,24,-153,-2002,2179,2022-11-08 13:08:39.815999985
SCAI-SENSEI,user_sensei_178,1667912920.016,31,-150,-2011,2192,2022-11-08 13:08:40.016000032
SCAI-SENSEI,user_sensei_178,1667912920.216,30,-150,-2004,2184,2022-11-08 13:08:40.216000080
SCAI-SENSEI,user_sensei_178,1667912920.416,31,-149,-2009,2189,2022-11-08 13:08:40.415999889
SCAI-SENSEI,user_sensei_178,1667912920.616,30,-148,-2009,2187,2022-11-08 13:08:40.615999937
SCAI-SENSEI,user_sensei_178,1667912920.816,25,-151,-2005,2181,2022-11-08 13:08:40.815999985
SCAI-SENSEI,user_sensei_178,1667912921.016,29,-147,-1999,2175,2022-11-08 13:08:41.016000032
SCAI-SENSEI,user_sensei_178,1667912921.216,25,-165,-2026,2216,2022-11-08 13:08:41.216000080
SCAI-SENSEI,user_sensei_178,1667912921.416,21,-142,-1982,2145,2022-11-08 13:08:41.415999889
SCAI-SENSEI,user_sensei_178,1667912921.616,28,-145,-1996,2169,2022-11-08 13:08:41.615999937
SCAI-SENSEI,user_sensei_178,1667912921.816,25,-151,-2004,2180,2022-11-08 13:08:41.815999985
SCAI-SENSEI,user_sensei_178,1667912922.016,25,-148,-2013,2186,2022-11-08 13:08:42.016000032
SCAI-SENSEI,user_sensei_178,1667912922.216,21,-136,-2008,2165,2022-11-08 13:08:42.216000080
SCAI-SENSEI,user_sensei_178,1667912922.416,26,-146,-2003,2175,2022-11-08 13:08:42.415999889
SCAI-SENSEI,user_sensei_178,1667912922.616,27,-144,-2011,2182,2022-11-08 13:08:42.615999937
SCAI-SENSEI,user_sensei_178,1667912922.816,20,-138,-2007,2165,2022-11-08 13:08:42.815999985
SCAI-SENSEI,user_sensei_178,1667912923.016,20,-152,-2005,2177,2022-11-08 13:08:43.016000032
SCAI-SENSEI,user_sensei_178,1667912923.216,20,-144,-2014,2178,2022-11-08 13:08:43.216000080
SCAI-SENSEI,user_sensei_178,1667912923.416,18,-141,-2001,2160,2022-11-08 13:08:43.415999889
SCAI-SENSEI,user_sensei_178,1667912923.616,22,-140,-2004,2166,2022-11-08 13:08:43.615999937
SCAI-SENSEI,user_sensei_178,1667912923.816,21,-143,-2005,2169,2022-11-08 13:08:43.815999985
SCAI-SENSEI,user_sensei_178,1667912924.016,23,-143,-2007,2173,2022-11-08 13:08:44.016000032
SCAI-SENSEI,user_sensei_178,1667912924.216,22,-145,-2006,2173,2022-11-08 13:08:44.216000080
SCAI-SENSEI,user_sensei_178,1667912924.416,20,-141,-2007,2168,2022-11-08 13:08:44.415999889
SCAI-SENSEI,user_sensei_178,1667912924.616,23,-147,-2005,2175,2022-11-08 13:08:44.615999937
SCAI-SENSEI,user_sensei_178,1667912924.816,20,-143,-2005,2168,2022-11-08 13:08:44.815999985
